fid	x	y
house_225932	697443.2797060543	3874591.6429362004
house_225933	697441.5635886149	3874581.79128959
house_225934	697408.867487495	3874647.7212240696
house_225935	697417.687306325	3874643.008390972
house_225936	697426.507125155	3874638.2955578743
house_225937	697435.3269439848	3874633.5827247766
house_225938	697444.1467628148	3874628.869891679
house_225939	694217.8344472895	3864985.1438640784
house_225940	693416.1184674646	3871680.954970561
house_225941	693406.3940180416	3871678.6236440246
house_225942	693396.6695686185	3871676.292317488
house_225943	693386.9451191955	3871673.960990952
house_225944	693423.4220299512	3871677.7571638944
house_225945	693375.9077696594	3871669.6550682336
house_225946	693366.619389069	3871673.359928016
house_225947	693357.3310084785	3871677.0647877986
house_225948	693348.042627888	3871680.769647581
house_225949	693338.7542472976	3871684.474507363
house_225950	693329.4658667071	3871688.1793671455
house_225951	693320.1774861168	3871691.884226928
house_225952	693310.8891055263	3871695.58908671
house_225953	695410.1985650223	3868823.619967626
house_225954	695413.5031111424	3868814.1817487823
house_225955	695416.8076572625	3868804.7435299386
house_225956	695420.1122033827	3868795.305311095
house_225957	695423.4167495028	3868785.8670922513
house_225958	695426.7212956229	3868776.4288734077
house_225959	695433.1614811015	3868758.0138774947
house_225960	695436.4529382655	3868748.571086078
house_225961	694486.5061338054	3867547.9616739126
house_225962	694496.4012580399	3867546.517196019
house_225963	694506.2963822742	3867545.072718126
house_225964	694516.1915065087	3867543.6282402324
house_225965	694526.0866307432	3867542.183762339
house_225966	694535.9817549777	3867540.7392844455
house_225967	694545.8768792121	3867539.294806552
house_225968	694555.7720034466	3867537.8503286587
house_225969	694565.6671276811	3867536.4058507653
house_225970	694575.5622519156	3867534.961372872
house_225971	694585.4573761501	3867533.5168949785
house_225972	694591.6182253439	3867529.2782300934
house_225973	694590.212143085	3867519.377576949
house_225974	694588.8060608259	3867509.4769238047
house_225975	694476.6284150679	3867549.516712775
house_225976	694466.7681018274	3867551.1823126064
house_225977	694456.9077885868	3867552.8479124377
house_225978	694447.0474753462	3867554.513512269
house_225979	694437.1871621057	3867556.1791121005
house_225980	694427.3268488651	3867557.844711932
house_225981	694417.4665356246	3867559.5103117633
house_225982	694412.9990329453	3867553.691964957
house_225983	694411.4587729989	3867543.8112969985
house_225984	694409.9185130525	3867533.9306290406
house_225985	695792.7575565948	3872436.784163311
house_225986	695790.577247364	3872427.0247446983
house_225987	695788.3969381332	3872417.2653260855
house_225988	695782.7840703243	3872404.1063808594
house_225989	695772.9489056398	3872402.298195131
house_225990	695765.556792948	3872395.705792671
house_225991	695759.7576925813	3872387.558987473
house_225992	695753.9585922146	3872379.412182275
house_225993	695139.4953691866	3870905.9470450385
house_225994	695149.4905241715	3870905.635794614
house_225995	695159.4856791565	3870905.3245441895
house_225996	695169.4808341415	3870905.0132937646
house_225997	695179.4759891264	3870904.70204334
house_225998	695189.4711441114	3870904.3907929156
house_225999	695199.4662990964	3870904.079542491
house_226000	695208.6483944954	3870900.67215877
house_226001	697396.5982370622	3873598.6659681047
house_226002	697394.2362967278	3873588.9489089893
house_226003	697391.8743563934	3873579.2318498734
house_226004	697389.5124160589	3873569.514790758
house_226005	697387.1504757245	3873559.797731642
house_226006	697384.78853539	3873550.0806725267
house_226007	697382.4265950556	3873540.3636134113
house_226008	697380.0646547212	3873530.6465542954
house_226009	697377.7027143867	3873520.92949518
house_226010	697375.3407740523	3873511.212436064
house_226011	697409.6806405764	3873652.461662517
house_226012	697407.3175374613	3873642.744886114
house_226013	697404.9544343463	3873633.0281097107
house_226014	697402.5913312312	3873623.3113333075
house_226015	697400.2282281162	3873613.5945569044
house_226016	693270.486118363	3873499.6987474114
house_226017	693280.4346902774	3873498.6858718693
house_226018	693290.3832621918	3873497.672996327
house_226019	693300.3318341062	3873496.660120785
house_226020	693310.2804060206	3873495.6472452427
house_226021	693320.228977935	3873494.6343697007
house_226022	693330.1775498495	3873493.621494158
house_226023	693340.1261217638	3873492.608618616
house_226024	693350.0746936783	3873491.595743074
house_226025	693360.0232655926	3873490.5828675316
house_226026	693369.9718375071	3873489.5699919895
house_226027	696644.9155127009	3870171.8072062437
house_226028	696649.2924343605	3870180.7984551443
house_226029	696653.66935602	3870189.7897040443
house_226030	696662.6483187344	3870196.8111776453
house_226031	696671.62309822	3870192.4005843536
house_226032	696680.5978777056	3870187.989991062
house_226033	696689.5726571912	3870183.57939777
house_226034	696698.5474366768	3870179.1688044784
house_226035	696708.1907699581	3870177.546916199
house_226036	696718.1898160384	3870177.408794928
house_226037	696728.1888621185	3870177.270673657
house_226038	696738.1879081988	3870177.1325523853
house_226039	696748.186954279	3870176.9944311143
house_226040	696660.3030734254	3870203.5343518043
house_226041	696664.5873622932	3870212.570106831
house_226042	696668.8716511608	3870221.6058618575
house_226043	696686.7903838622	3870262.035543881
house_226044	696689.8401809889	3870271.559132358
house_226045	696692.8899781156	3870281.0827208357
house_226046	696695.9397752422	3870290.606309313
house_226047	696698.9895723689	3870300.12989779
house_226048	696621.6262118635	3870260.3992215297
house_226049	696631.6141735404	3870259.908689634
house_226050	696641.6021352173	3870259.418157738
house_226051	696651.5900968942	3870258.927625843
house_226052	696661.5780585711	3870258.437093947
house_226053	696671.566020248	3870257.9465620513
house_226054	696673.4448770933	3870231.4143944057
house_226055	696677.60223867	3870240.5092470553
house_226056	696681.7596002468	3870249.6040997053
house_226057	697585.8578248352	3870490.5044782283
house_226058	697595.8108151979	3870489.5359830856
house_226059	697605.7638055604	3870488.567487943
house_226060	697615.7167959231	3870487.5989928
house_226061	697625.6697862857	3870486.630497657
house_226062	697635.6227766484	3870485.6620025146
house_226063	697645.5757670109	3870484.693507372
house_226064	697655.5287573736	3870483.7250122293
house_226065	697665.4817477362	3870482.7565170866
house_226066	697675.4347380989	3870481.7880219435
house_226067	696671.4325130328	3869388.437120974
house_226068	696681.0459020648	3869386.506722184
house_226069	696691.0217893724	3869387.200748427
house_226070	696700.99767668	3869387.8947746693
house_226071	696635.6769767302	3869412.203773109
house_226072	696643.826327543	3869406.4082505843
house_226073	696651.9756783558	3869400.6127280598
house_226074	696660.1250291686	3869394.8172055352
house_226075	694761.9601840368	3865156.734701289
house_226076	694765.6085433153	3865166.045419552
house_226077	694769.344449367	3865175.316879582
house_226078	693219.3471986018	3873734.9439478517
house_226079	693229.2562514538	3873736.289559823
house_226080	693239.1653043057	3873737.635171794
house_226081	693209.5379236311	3873733.074723642
house_226082	693199.8284265418	3873730.6818871927
house_226083	693190.1189294524	3873728.289050744
house_226084	693180.409432363	3873725.896214295
house_226085	693170.6999352736	3873723.503377846
house_226086	693160.9904381842	3873721.1105413972
house_226087	693213.5690960481	3873739.202847693
house_226088	693211.921943793	3873749.0662593464
house_226089	693210.2747915378	3873758.929671
house_226090	693208.6276392825	3873768.793082654
house_226091	693206.9804870273	3873778.6564943073
house_226092	693205.3333347721	3873788.519905961
house_226093	693230.3752441352	3873653.653876498
house_226094	693228.4305679398	3873663.4629658796
house_226095	693226.4858917444	3873673.2720552613
house_226096	693224.541215549	3873683.0811446426
house_226097	693222.5965393537	3873692.8902340243
house_226098	693220.6518631583	3873702.699323406
house_226099	693218.707186963	3873712.508412787
house_226100	693216.7625107677	3873722.317502169
house_226101	693256.4926825077	3873787.7523429543
house_226102	693254.8738399876	3873777.8842454227
house_226103	693253.2549974674	3873768.016147891
house_226104	693251.6361549472	3873758.148050359
house_226105	693250.017312427	3873748.2799528274
house_226106	693253.4784018515	3873738.9354157303
house_226107	693263.4781491832	3873739.0065023117
house_226108	693273.4778965149	3873739.0775888925
house_226109	693283.4776438467	3873739.148675474
house_226110	693293.4716818358	3873739.0684969593
house_226111	693303.4376197569	3873738.243826509
house_226112	693313.4035576781	3873737.4191560587
house_226113	693323.3694955992	3873736.594485608
house_226114	693333.3354335204	3873735.7698151576
house_226115	693343.3013714415	3873734.9451447073
house_226116	693353.2673093627	3873734.1204742566
house_226117	693363.2332472838	3873733.2958038063
house_226118	693373.1991852049	3873732.471133356
house_226119	693875.6322322815	3864641.897576341
house_226120	693865.9100052054	3864644.2381533384
house_226121	693856.1877781294	3864646.578730336
house_226122	693846.4655510532	3864648.9193073334
house_226123	693836.8674340745	3864651.586606449
house_226124	693828.0432009926	3864656.291169183
house_226125	693819.2189679109	3864660.9957319167
house_226126	693810.394734829	3864665.7002946506
house_226127	693801.5705017471	3864670.404857385
house_226128	695162.8328839606	3871829.2552788737
house_226129	695171.0530392454	3871823.56062813
house_226130	695179.2731945303	3871817.8659773865
house_226131	695187.493349815	3871812.1713266424
house_226132	695195.7135050999	3871806.476675899
house_226133	695203.9336603847	3871800.782025155
house_226134	695213.5882496249	3871800.1756844334
house_226135	697341.0800340491	3869567.951589635
house_226136	697331.4962223006	3869570.806506861
house_226137	697321.912410552	3869573.6614240874
house_226138	697312.3285988035	3869576.5163413137
house_226139	697302.744787055	3869579.3712585396
house_226140	697293.1609753064	3869582.226175766
house_226141	697283.5771635579	3869585.0810929923
house_226142	697286.9418144124	3869540.7013517865
house_226143	697285.1305653985	3869550.5359527958
house_226144	697283.3193163846	3869560.370553805
house_226145	697281.5080673707	3869570.205154814
house_226146	697279.696818357	3869580.039755823
house_226147	697277.7175710906	3869591.5368389864
house_226148	695734.7404636518	3870111.8376615434
house_226149	695739.7201783473	3870120.5095956735
house_226150	695744.6998930427	3870129.181529803
house_226151	695749.6796077382	3870137.853463933
house_226152	695751.2695154818	3870150.64120701
house_226153	695773.9876825397	3870135.881099766
house_226154	695765.5886911646	3870141.3085249276
house_226155	694540.1952781379	3872158.5613585617
house_226156	694548.5216885734	3872164.099489046
house_226157	694556.8480990088	3872169.6376195303
house_226158	694565.1745094443	3872175.1757500144
house_226159	694573.5009198796	3872180.7138804984
house_226160	694581.8273303151	3872186.252010983
house_226161	694590.1537407505	3872191.790141467
house_226162	694598.480151186	3872197.3282719515
house_226163	694606.2948667534	3872205.5010138047
house_226164	694610.7839963721	3872214.436768684
house_226165	694528.6047547081	3872305.2087409743
house_226166	694537.2924781037	3872300.2566240327
house_226167	694545.9802014991	3872295.304507091
house_226168	694554.6679248946	3872290.3523901496
house_226169	694563.35564829	3872285.400273208
house_226170	694572.0433716855	3872280.4481562665
house_226171	694580.731095081	3872275.4960393244
house_226172	694589.4188184765	3872270.543922383
house_226173	694598.1065418719	3872265.5918054413
house_226174	694606.7942652674	3872260.6396884997
house_226175	694615.4819886629	3872255.687571558
house_226176	694624.1697120584	3872250.7354546166
house_226177	694612.2851840239	3872218.6556555727
house_226178	694617.5215092159	3872227.1750979535
house_226179	694622.757834408	3872235.6945403344
house_226180	694792.4781889599	3868451.2519713435
house_226181	694797.2299495429	3868460.0508787395
house_226182	694801.9817101258	3868468.8497861354
house_226183	694806.7334707087	3868477.6486935313
house_226184	694811.4852312917	3868486.447600927
house_226185	694867.4664842531	3868419.179669128
house_226186	694857.8054018926	3868421.761042333
house_226187	694848.1443195322	3868424.342415538
house_226188	694838.4832371718	3868426.9237887436
house_226189	694828.8221548114	3868429.505161949
house_226190	694819.1610724509	3868432.086535154
