fid	x	y
house_5305	684450.2322985069	6087298.600880855
house_5306	684464.9942937341	6087296.427728242
house_5307	684478.3821884795	6087302.5730778985
house_5308	684487.6125157141	6087314.3717655605
house_5309	684496.8549428182	6087326.182615194
house_5310	684506.5427825252	6087337.630762838
house_5311	684516.6618459629	6087348.699456363
house_5312	684527.1973160421	6087359.372496868
house_5313	684538.133768952	6087369.634262164
house_5314	684586.4115297848	6087101.716873078
house_5315	684571.4143336081	6087101.846001826
house_5316	684556.47385641	6087100.689987049
house_5317	684500.324747016	6087083.722557379
house_5318	684498.4090880639	6087098.599729516
house_5319	684496.4934291118	6087113.476901652
house_5320	684494.6208852964	6087128.358683706
house_5321	684494.0693326801	6087143.3329252135
house_5322	684496.0083811822	6087158.193030792
house_5323	684500.3630950722	6087172.529061714
house_5324	684506.9941067604	6087185.960187131
house_5325	684514.9047553614	6087198.702762026
house_5326	684522.8896142537	6087211.400873243
house_5327	684530.8744731459	6087224.09898446
house_5328	684538.8593320382	6087236.797095677
house_5329	684547.0250729809	6087249.3784521725
house_5330	684555.6835385648	6087261.622436539
house_5331	684564.9332485917	6087273.426384817
house_5332	684574.7519072574	6087284.761809246
house_5333	684585.1158490716	6087295.601348576
house_5334	684596.000095626	6087305.918833784
house_5335	684607.3784155073	6087315.689350935
house_5336	684619.0326705322	6087325.132017342
house_5337	684630.7165939251	6087334.538713583
house_5338	684642.4005173182	6087343.945409822
house_5339	684654.0844407111	6087353.352106063
house_5340	684667.0417085128	6087360.286298961
house_5341	684680.6607080951	6087354.996300418
house_5342	684692.9735737717	6087346.429309183
house_5343	684705.2864394482	6087337.862317948
house_5344	684717.5993051248	6087329.295326712
house_5345	684729.81465202	6087320.600073159
house_5346	684734.6603285044	6087307.069113698
house_5347	684726.3437570015	6087295.143647808
house_5348	684714.6598220237	6087285.736965957
house_5349	684702.9758870461	6087276.330284107
house_5350	684691.2919520683	6087266.923602256
house_5351	684679.6080170907	6087257.516920405
house_5352	684667.924082113	6087248.110238555
house_5353	684656.2401471353	6087238.703556704
house_5354	684644.5562121576	6087229.296874854
house_5355	684633.323539939	6087219.368641166
house_5356	684623.1612841939	6087208.348990717
house_5357	684614.2969972999	6087196.264587591
house_5358	684606.7660751585	6087183.303497103
house_5359	684600.7387811687	6087169.581896326
house_5360	684596.197575576	6087155.29614465
house_5361	684593.295208209	6087140.5927643515
house_5362	684591.9598314359	6087125.662168603
house_5363	684591.594223019	6087110.6676140595
house_5364	684505.2786316031	6087081.288953059
house_5365	684518.3388754736	6087088.66258593
house_5366	684532.0975547292	6087094.610358068
house_5367	684549.98622736	6087094.534167005
house_5368	684553.02050944	6087079.844268017
house_5369	684556.0547915201	6087065.15436903
house_5370	684559.0890736001	6087050.464470042
house_5371	684562.1233556803	6087035.774571055
house_5372	684565.1576377603	6087021.084672067
house_5373	684466.0308322308	6087058.320051987
house_5374	684478.9768289236	6087065.896407946
house_5375	684491.9228256163	6087073.472763906
house_5376	684431.8355342671	6087038.308048507
house_5377	684444.781537068	6087045.88439403
house_5378	684464.2409479487	6087051.479265406
house_5379	684471.8172917949	6087038.533261623
house_5380	684479.3936356411	6087025.587257842
house_5381	684486.9699794872	6087012.64125406
house_5382	684361.2470552521	6087216.538890078
house_5383	684353.4850210083	6087203.703360311
house_5384	684345.7229867644	6087190.867830544
house_5385	684337.9609525206	6087178.032300777
house_5386	684330.1989182767	6087165.19677101
house_5387	684322.7170316273	6087152.197708221
house_5388	684316.0664574164	6087138.757014098
house_5389	684310.5231233498	6087124.823126259
house_5390	684305.992896362	6087110.53015403
house_5391	684302.4984418504	6087095.950276233
house_5392	684300.0573638385	6087081.157067228
house_5393	684298.6821212233	6087066.225146512
house_5394	684298.4242625332	6087051.229783561
house_5395	684298.6434729669	6087036.23138542
house_5396	684299.6393542117	6087021.325425665
house_5397	684310.1912743052	6087011.557324817
house_5398	684325.137149776	6087010.783500668
house_5399	684340.1340616192	6087010.47914041
house_5400	684355.1309734624	6087010.174780153
house_5401	684370.0954109448	6087010.903397122
house_5402	684384.7549627637	6087013.947763369
house_5403	684398.7366079807	6087019.316687559
house_5404	684411.8413491093	6087026.606954464
house_5405	684424.9947538123	6087040.097935624
house_5406	684417.4184152487	6087053.043942498
house_5407	684409.8420766852	6087065.989949371
house_5408	684404.1384067195	6087079.789396246
house_5409	684402.9763290699	6087094.676559763
house_5410	684368.1129125621	6087218.230059617
house_5411	684380.948450248	6087210.468038469
house_5412	684394.9810669718	6087205.883154832
house_5413	684409.892118405	6087207.441739331
house_5414	684541.2773369707	6087379.179743051
house_5415	684531.8706478832	6087390.8636722015
house_5416	684522.4639587955	6087402.547601352
house_5417	684513.0572697079	6087414.231530504
house_5418	684607.9347591292	6087437.317391975
house_5419	684604.036311289	6087423.721715823
house_5420	684592.4182014762	6087414.239613027
house_5421	684580.7342646782	6087404.832933438
house_5422	684569.0503278801	6087395.426253849
house_5423	684557.3663910821	6087386.0195742585
house_5424	684569.2106105395	6087550.821150589
house_5425	684583.1504421576	6087556.360202354
house_5426	684462.6594041851	6087508.482166579
house_5427	684476.5992167417	6087514.021266315
house_5428	684490.5390292982	6087519.560366051
house_5429	684504.4788418547	6087525.099465788
house_5430	684518.4186544113	6087530.6385655245
house_5431	684532.3584669678	6087536.177665261
house_5432	684546.2982795243	6087541.716764997
house_5433	684566.410371143	6087544.328197628
house_5434	684571.9494845715	6087530.388390512
house_5435	684577.4885979999	6087516.448583396
house_5436	684601.4438060868	6087563.629161794
house_5437	684594.9508313554	6087566.429403365
house_5438	684589.4117254218	6087580.369213459
house_5439	684583.9196112348	6087594.32717161
house_5440	684456.1664318836	6087511.282403575
house_5441	684450.6273275351	6087525.222214298
house_5442	684445.0882231867	6087539.162025022
house_5443	684439.5491188383	6087553.101835746
house_5444	684434.0100144899	6087567.04164647
house_5445	684428.4709101415	6087580.981457194
house_5446	684422.8816325682	6087594.900735204
house_5447	684416.8648361537	6087608.638022663
house_5448	684410.1985904997	6087622.071835361
house_5449	684402.8978015477	6087635.172122206
house_5450	684395.2019978274	6087648.047019747
house_5451	684387.4680051625	6087660.89946533
house_5452	684379.7340124976	6087673.751910913
house_5453	684368.6697312937	6087682.481132564
house_5454	684356.5711251737	6087673.614130255
house_5455	684344.4725190536	6087664.747127946
house_5456	684332.3739129335	6087655.880125636
house_5457	684320.2753068135	6087647.013123327
house_5458	684308.1767006934	6087638.146121018
house_5459	684424.1739280659	6087763.04400061
house_5460	684409.2562122643	6087761.475002438
house_5461	684394.3384964627	6087759.906004267
house_5462	684379.4211491923	6087758.334453821
house_5463	684365.5035464609	6087753.162892966
house_5464	684355.6798350562	6087742.054210846
house_5465	684352.2558048409	6087727.632558343
house_5466	684356.0371748303	6087713.295693012
house_5467	684363.6970323314	6087700.402447066
house_5468	684296.5951934321	6087635.795821492
house_5469	684289.5136737287	6087649.018985964
house_5470	684282.4321540254	6087662.242150438
house_5471	684275.350634322	6087675.465314912
house_5472	684301.3162033601	6087626.980376791
house_5473	684308.3977134409	6087613.757207165
house_5474	684315.4792235218	6087600.534037538
house_5475	684322.5607336025	6087587.310867911
house_5476	684852.3654583589	6087299.485117164
house_5477	684856.6482415438	6087313.840046305
house_5478	685356.8749906478	6088320.856394785
house_5479	685369.4686625911	6088329.00497914
house_5480	685382.0623345342	6088337.153563495
house_5481	685394.6560064775	6088345.302147849
house_5482	685257.6687938254	6088334.330865352
house_5483	685272.6138753023	6088335.613261411
house_5484	685287.5589567792	6088336.895657469
house_5485	685302.504038256	6088338.178053526
house_5486	685317.466133434	6088338.843389429
house_5487	685332.0046358481	6088335.444672892
house_5488	685344.6108791165	6088327.441497123
house_5489	685354.8719066278	6088313.647670216
house_5490	685359.514868425	6088299.497931765
house_5491	685359.0923370268	6088284.588732902
house_5492	685355.361872832	6088270.064796053
house_5493	685351.4385374349	6088255.586970272
house_5494	685347.5152020378	6088241.10914449
house_5495	685343.5918666405	6088226.631318708
house_5496	685339.6685312433	6088212.153492927
house_5497	685335.7451958461	6088197.675667145
house_5498	685331.8218604489	6088183.197841364
house_5499	685327.8985250518	6088168.720015582
house_5500	684875.633874524	6088051.509432889
house_5501	684879.3483980957	6088036.976631554
house_5502	684883.0629216672	6088022.443830219
house_5503	684886.7774452388	6088007.911028884
house_5504	684890.4919688103	6087993.378227549
house_5505	684894.3888961822	6087978.900250573
house_5506	684744.1119641281	6088018.100301152
house_5507	684757.6909107454	6088024.455374549
house_5508	684771.7267644498	6088029.731102086
house_5509	684786.1624732045	6088033.801754724
house_5510	684800.6952785102	6088037.516262759
house_5511	684815.2280838159	6088041.230770796
house_5512	684829.7608891214	6088044.945278832
house_5513	684844.2936944271	6088048.659786867
house_5514	684858.8264997328	6088052.374294903
house_5515	684879.2399675577	6088057.591872779
house_5516	684893.7727702302	6088061.306391117
house_5517	684908.3055729027	6088065.020909455
house_5518	684922.8383755751	6088068.735427793
house_5519	684937.3711782476	6088072.449946131
house_5520	684951.9039809201	6088076.164464469
house_5521	684966.4367835926	6088079.878982807
house_5522	684913.4851612641	6087970.807781646
house_5523	684928.0359450566	6087974.451226586
house_5524	684942.5867288491	6087978.094671524
house_5525	684957.1375126415	6087981.738116464
house_5526	684971.688296434	6087985.381561403
house_5527	684986.2390802265	6087989.025006342
house_5528	684908.6410860603	6087964.593303827
house_5529	684908.6596442414	6087949.593315307
house_5530	684908.6782024226	6087934.5933267865
house_5531	684908.9798442881	6087919.600714323
house_5532	684912.2700926658	6087905.010494401
house_5533	684918.6889378113	6087891.47948294
house_5534	685080.9051696563	6088013.191764567
house_5535	685095.4379786254	6088016.906258269
house_5536	685109.9707875947	6088020.620751972
house_5537	685124.4382174372	6088024.57464122
house_5538	685138.521242961	6088029.707458675
house_5539	685152.0381637824	6088036.19221773
house_5540	685165.1502614269	6088043.475181808
house_5541	685178.226488844	6088050.824486301
house_5542	685191.3027162611	6088058.173790794
house_5543	685203.8219294507	6088066.364364957
house_5544	685213.4392845079	6088077.777202482
house_5545	685218.7085358901	6088091.742643265
house_5546	685219.3517632487	6088106.652182305
house_5547	685215.9993123444	6088121.265004705
house_5548	685212.284773767	6088135.797802203
house_5549	684996.7495674057	6087991.681973372
house_5550	685011.2823696234	6087995.396493489
house_5551	685025.8151718413	6087999.111013605
house_5552	685040.347974059	6088002.8255337225
house_5553	685054.8807762768	6088006.540053839
house_5554	685069.4135784947	6088010.254573956
house_5555	685077.2990724582	6088007.10933236
house_5556	685081.013589833	6087992.576529441
house_5557	685084.7281072079	6087978.0437265225
house_5558	685088.4426245828	6087963.5109236045
house_5559	685092.1571419577	6087948.978120686
house_5560	684987.0059677123	6088085.136372174
house_5561	685001.5387708489	6088088.850888696
house_5562	685016.0715739854	6088092.565405218
house_5563	685030.604377122	6088096.27992174
house_5564	685045.1371802586	6088099.994438262
house_5565	685059.6699833953	6088103.708954784
house_5566	685074.2027865319	6088107.423471306
house_5567	685088.7355896684	6088111.137987829
house_5568	685103.268392805	6088114.85250435
house_5569	685117.8011959416	6088118.567020873
house_5570	685132.3339990783	6088122.281537395
house_5571	685146.8668022148	6088125.996053916
house_5572	685161.3996053514	6088129.710570439
house_5573	685175.932408488	6088133.425086961
house_5574	685190.4652116246	6088137.1396034835
house_5575	685204.9980147613	6088140.854120005
house_5576	685215.4690668074	6088143.530475715
house_5577	685230.0018672289	6088147.24500286
house_5578	685244.5346676502	6088150.959530005
house_5579	685259.0674680717	6088154.67405715
house_5580	685273.600268493	6088158.388584295
house_5581	685288.3362137141	6088161.076800729
house_5582	685303.307707159	6088160.968102016
house_5583	685317.9709907476	6088157.923762409
house_5584	684993.1434701156	6087985.599531761
house_5585	684996.8579804631	6087971.066727047
house_5586	685000.5724908105	6087956.533922331
house_5587	685004.287001158	6087942.001117617
house_5588	685008.0015115055	6087927.468312902
house_5589	685011.7160218529	6087912.935508187
house_5590	684766.257778302	6087583.400108281
house_5591	684778.8258721837	6087591.571528448
house_5592	684790.8111184688	6087600.5902214125
house_5593	684802.7636993363	6087609.653102335
house_5594	684814.7162802038	6087618.715983257
house_5595	684826.6688610712	6087627.778864179
house_5596	684764.6732235416	6087576.556338031
house_5597	684772.6967941654	6087563.882652125
